area,bedrooms,bathrooms,floors,parking,property_age,location,property_type,price
2116.0,4,4.0,3,1.0,28.0,Mumbai,Independent House,40990000.0
2885.0,5,5.0,2,2.0,29.0,Chennai,Villa,34270000.0
1604.0,3,3.0,2,1.0,8.0,Pune,Apartment,13400000.0
1418.0,2,2.0,1,0.0,29.0,Delhi,Apartment,17040000.0
3770.0,6,5.0,2,1.0,15.0,Delhi,Villa,68280000.0
1156.0,2,1.0,1,2.0,44.0,Bangalore,Apartment,8830000.0
2415.0,4,4.0,2,2.0,44.0,Bangalore,Villa,27490000.0
1340.0,2,1.0,2,1.0,42.0,Mumbai,Independent House,18730000.0
2238.0,4,4.0,2,2.0,9.0,Mumbai,Independent House,42590000.0
1794.0,3,2.0,3,1.0,10.0,Pune,Villa,27400000.0
1645.0,3,3.0,3,2.0,13.0,Bangalore,Independent House,20690000.0
3390.0,6,5.0,3,2.0,44.0,Bangalore,Villa,37240000.0
3926.0,6,5.0,2,2.0,40.0,Delhi,Villa,50460000.0
2420.0,4,4.0,1,1.0,6.0,Delhi,Independent House,44670000.0
1088.0,2,2.0,2,2.0,28.0,Hyderabad,Independent House,8380000.0
2061.0,3,3.0,2,1.0,11.0,Pune,Independent House,22560000.0
1030.0,2,1.0,2,0.0,23.0,Hyderabad,Apartment,12130000.0
2216.0,4,3.0,2,0.0,30.0,Delhi,Independent House,29370000.0
1672.0,3,2.0,2,1.0,36.0,Chennai,Independent House,14830000.0
1313.0,2,2.0,2,0.0,9.0,Bangalore,Apartment,14530000.0
1974.0,3,3.0,2,0.0,42.0,Mumbai,Apartment,27620000.0
938.0,1,1.0,1,2.0,0.0,Delhi,Apartment,15620000.0
2475.0,4,4.0,2,2.0,35.0,Bangalore,Villa,31940000.0
1219.0,2,1.0,2,1.0,30.0,Chennai,Apartment,10210000.0
2419.0,4,4.0,3,2.0,30.0,Bangalore,Villa,29310000.0
1353.0,2,1.0,2,2.0,12.0,Mumbai,Apartment,20440000.0
1574.0,3,2.0,1,2.0,28.0,Hyderabad,Independent House,15980000.0
1007.0,2,1.0,1,1.0,24.0,Delhi,Apartment,11530000.0
1828.0,3,2.0,3,1.0,8.0,Chennai,Independent House,23350000.0
3159.0,5,4.0,2,1.0,10.0,Chennai,Villa,47680000.0
1197.0,2,1.0,2,1.0,17.0,Pune,Apartment,12620000.0
1996.0,3,3.0,2,2.0,32.0,Chennai,Independent House,21030000.0
1674.0,3,3.0,1,1.0,3.0,Hyderabad,Independent House,19260000.0
1598.0,3,3.0,2,1.0,33.0,Chennai,Independent House,15670000.0
749.0,1,1.0,1,1.0,6.0,Hyderabad,Apartment,7430000.0
2973.0,5,4.0,3,3.0,23.0,Chennai,Villa,40240000.0
1183.0,2,2.0,1,0.0,41.0,Mumbai,Independent House,20120000.0
3263.0,6,5.0,3,3.0,38.0,Kolkata,Villa,33750000.0
1051.0,2,1.0,1,2.0,32.0,Chennai,Apartment,7470000.0
1098.0,2,2.0,1,1.0,5.0,Hyderabad,Apartment,10710000.0
1578.0,3,3.0,2,1.0,36.0,Pune,Apartment,12700000.0
2430.0,4,4.0,3,2.0,20.0,Mumbai,Independent House,43210000.0
1270.0,2,2.0,1,2.0,45.0,Delhi,Apartment,13370000.0
1149.0,2,1.0,2,2.0,5.0,Chennai,Apartment,12350000.0
2064.0,3,2.0,2,2.0,39.0,Mumbai,Independent House,27890000.0
1797.0,3,2.0,1,1.0,11.0,Pune,Apartment,15100000.0
1201.0,2,1.0,1,2.0,41.0,Bangalore,Apartment,9990000.0
2847.0,5,4.0,3,1.0,0.0,Bangalore,Villa,49010000.0
2904.0,5,4.0,2,,40.0,Chennai,Villa,30160000.0
1306.0,2,2.0,2,2.0,35.0,Hyderabad,Independent House,13200000.0
2369.0,4,3.0,1,2.0,34.0,Kolkata,Independent House,17960000.0
1360.0,2,1.0,1,2.0,14.0,Bangalore,Apartment,14450000.0
1443.0,2,1.0,2,0.0,38.0,Chennai,Apartment,11720000.0
1433.0,2,2.0,2,1.0,25.0,Mumbai,Independent House,24160000.0
1174.0,2,2.0,1,2.0,36.0,Bangalore,Apartment,11910000.0
1805.0,3,3.0,3,1.0,24.0,Delhi,Independent House,25390000.0
890.0,1,1.0,2,2.0,40.0,Chennai,Apartment,7140000.0
2735.0,5,5.0,2,1.0,3.0,Chennai,Independent House,37660000.0
3789.0,6,5.0,1,2.0,21.0,Pune,Villa,41860000.0
1351.0,2,1.0,1,0.0,19.0,Bangalore,Apartment,12790000.0
1803.0,3,3.0,2,1.0,30.0,Pune,Apartment,16800000.0
1589.0,3,2.0,3,2.0,44.0,Kolkata,Independent House,12830000.0
951.0,1,1.0,1,2.0,32.0,Hyderabad,Independent House,8900000.0
688.0,1,1.0,2,1.0,10.0,Bangalore,Apartment,8550000.0
1212.0,2,1.0,1,1.0,7.0,Pune,Apartment,13710000.0
2022.0,3,2.0,2,1.0,9.0,Chennai,Independent House,22130000.0
1695.0,3,2.0,2,2.0,9.0,Bangalore,Apartment,19800000.0
1324.0,2,2.0,2,0.0,32.0,Chennai,Apartment,11940000.0
1380.0,2,2.0,2,2.0,37.0,Bangalore,Apartment,14230000.0
948.0,1,1.0,1,1.0,9.0,Delhi,Apartment,13180000.0
1837.0,3,2.0,2,1.0,23.0,Chennai,Independent House,21790000.0
3170.0,5,4.0,1,2.0,9.0,Mumbai,Villa,86730000.0
1418.0,2,2.0,2,1.0,31.0,Delhi,Apartment,15020000.0
1300.0,2,1.0,3,2.0,10.0,Delhi,Independent House,19760000.0
2393.0,4,3.0,3,2.0,16.0,Mumbai,Villa,49580000.0
1149.0,2,2.0,2,1.0,6.0,Chennai,Apartment,11940000.0
2164.0,4,4.0,3,,40.0,Mumbai,Independent House,39340000.0
2793.0,5,5.0,3,2.0,3.0,Bangalore,Villa,45490000.0
2347.0,4,3.0,3,1.0,36.0,Pune,Independent House,16820000.0
1972.0,3,3.0,3,0.0,7.0,Mumbai,Independent House,43890000.0
1781.0,3,3.0,2,1.0,9.0,Pune,Independent House,18900000.0
1497.0,2,1.0,2,2.0,42.0,Bangalore,Independent House,14210000.0
959.0,1,1.0,1,1.0,0.0,Chennai,Apartment,11790000.0
1283.0,2,1.0,2,1.0,33.0,Chennai,Apartment,12060000.0
1052.0,2,1.0,1,0.0,2.0,Chennai,Apartment,10510000.0
1357.0,2,2.0,2,1.0,8.0,Bangalore,Apartment,14170000.0
1097.0,2,1.0,2,2.0,30.0,Hyderabad,Apartment,10600000.0
1621.0,3,2.0,2,1.0,24.0,Pune,Apartment,15220000.0
1273.0,2,1.0,1,1.0,10.0,Chennai,Apartment,13730000.0
1391.0,2,1.0,2,0.0,5.0,Delhi,Apartment,18670000.0
883.0,1,1.0,2,1.0,26.0,Bangalore,Apartment,8140000.0
2188.0,4,4.0,3,2.0,21.0,Chennai,Independent House,26770000.0
1212.0,2,2.0,1,1.0,22.0,Mumbai,Apartment,20890000.0
1195.0,2,1.0,1,0.0,12.0,Bangalore,Apartment,14290000.0
1938.0,3,3.0,3,2.0,38.0,Bangalore,Independent House,19790000.0
1375.0,2,1.0,2,3.0,43.0,Kolkata,Villa,11380000.0
930.0,1,1.0,2,2.0,22.0,Delhi,Apartment,11860000.0
1656.0,3,2.0,1,1.0,1.0,Delhi,Independent House,24740000.0
1039.0,2,1.0,2,1.0,8.0,Mumbai,Apartment,17540000.0
1965.0,3,2.0,2,1.0,28.0,Kolkata,Independent House,16190000.0
1432.0,2,1.0,2,0.0,35.0,Bangalore,Apartment,12960000.0
3306.0,6,5.0,2,2.0,23.0,Delhi,Villa,53330000.0
813.0,1,1.0,2,2.0,34.0,Pune,Apartment,6870000.0
1690.0,3,2.0,1,1.0,33.0,Bangalore,Independent House,18140000.0
500.0,1,1.0,1,1.0,29.0,Chennai,Apartment,3870000.0
3458.0,6,5.0,3,3.0,7.0,Bangalore,Villa,49170000.0
788.0,1,1.0,2,0.0,9.0,Delhi,Apartment,10120000.0
1178.0,2,2.0,2,1.0,30.0,Mumbai,Apartment,16590000.0
2109.0,4,4.0,2,2.0,0.0,Hyderabad,Villa,31350000.0
1218.0,2,1.0,1,0.0,4.0,Mumbai,Apartment,19470000.0
1377.0,2,2.0,1,1.0,31.0,Pune,Apartment,10230000.0
2441.0,4,3.0,2,2.0,31.0,Bangalore,Independent House,28620000.0
882.0,1,1.0,1,1.0,21.0,Hyderabad,Apartment,8990000.0
2360.0,4,3.0,1,0.0,24.0,Chennai,Independent House,24260000.0
1389.0,2,2.0,2,0.0,43.0,Bangalore,Apartment,11650000.0
1258.0,2,2.0,1,1.0,35.0,Kolkata,Independent House,8010000.0
813.0,1,1.0,1,1.0,6.0,Mumbai,Apartment,16810000.0
3548.0,6,5.0,3,3.0,5.0,Kolkata,Villa,39690000.0
2982.0,5,5.0,3,3.0,10.0,Kolkata,Villa,31330000.0
802.0,1,1.0,2,0.0,28.0,Hyderabad,Apartment,6630000.0
2400.0,4,4.0,1,0.0,0.0,Mumbai,Independent House,51700000.0
3034.0,5,5.0,2,1.0,26.0,Mumbai,Villa,58980000.0
1339.0,2,1.0,2,1.0,,Mumbai,Apartment,18430000.0
1310.0,2,1.0,1,1.0,21.0,Pune,Apartment,11430000.0
2593.0,4,4.0,2,0.0,36.0,Mumbai,Independent House,37350000.0
1322.0,2,1.0,1,1.0,33.0,Mumbai,Apartment,17960000.0
1451.0,2,2.0,1,1.0,40.0,Hyderabad,Apartment,11580000.0
871.0,1,1.0,2,1.0,37.0,Bangalore,Apartment,7150000.0
2279.0,4,4.0,1,1.0,42.0,Hyderabad,Independent House,20510000.0
1801.0,3,2.0,2,1.0,42.0,Hyderabad,Apartment,14110000.0
2662.0,5,4.0,2,2.0,5.0,Hyderabad,Villa,35570000.0
504.0,1,1.0,2,0.0,37.0,Kolkata,Apartment,3670000.0
2476.0,4,3.0,2,1.0,42.0,Delhi,Villa,30620000.0
1281.0,2,1.0,1,1.0,7.0,Delhi,Apartment,18650000.0
500.0,1,1.0,1,0.0,37.0,Pune,Apartment,3970000.0
2470.0,4,4.0,2,2.0,39.0,Chennai,Independent House,24450000.0
1383.0,2,1.0,2,0.0,44.0,Pune,Apartment,9260000.0
1294.0,2,1.0,2,1.0,13.0,Mumbai,Apartment,20400000.0
1311.0,2,2.0,2,2.0,,Mumbai,Apartment,24670000.0
1026.0,2,2.0,2,2.0,42.0,Hyderabad,Apartment,8740000.0
1084.0,2,1.0,1,0.0,8.0,Chennai,Independent House,13260000.0
1311.0,2,1.0,1,2.0,35.0,Mumbai,Apartment,18880000.0
2331.0,4,3.0,1,1.0,40.0,Pune,Independent House,21490000.0
1562.0,3,2.0,1,1.0,24.0,Mumbai,Apartment,24990000.0
971.0,1,1.0,2,1.0,30.0,Hyderabad,Apartment,8280000.0
1747.0,3,3.0,2,1.0,19.0,Delhi,Independent House,23690000.0
1029.0,2,1.0,1,0.0,25.0,Chennai,Apartment,9810000.0
2145.0,4,3.0,2,1.0,2.0,Pune,Independent House,24980000.0
1253.0,2,2.0,1,1.0,30.0,Mumbai,Apartment,17130000.0
1650.0,3,3.0,1,0.0,25.0,Mumbai,Apartment,27700000.0
1314.0,2,2.0,1,1.0,39.0,Chennai,Apartment,9440000.0
1513.0,2,2.0,2,1.0,11.0,Mumbai,Apartment,24290000.0
991.0,2,,2,1.0,23.0,Hyderabad,Apartment,8500000.0
1795.0,3,2.0,2,1.0,39.0,Mumbai,Apartment,23420000.0
1059.0,2,2.0,2,0.0,27.0,Hyderabad,Apartment,8160000.0
1504.0,2,1.0,1,1.0,27.0,Delhi,Apartment,16790000.0
1528.0,3,3.0,1,1.0,45.0,Bangalore,Independent House,14890000.0
1565.0,3,2.0,2,1.0,16.0,Delhi,Apartment,18300000.0
3046.0,5,4.0,2,2.0,38.0,Mumbai,Villa,54050000.0
1179.0,2,1.0,2,1.0,0.0,Chennai,Apartment,13830000.0
746.0,1,1.0,1,0.0,37.0,Hyderabad,Apartment,5950000.0
915.0,1,1.0,1,1.0,6.0,Delhi,Apartment,14560000.0
1528.0,3,3.0,1,0.0,,Mumbai,Apartment,30160000.0
1068.0,2,1.0,2,1.0,21.0,Mumbai,Apartment,18860000.0
1570.0,3,2.0,2,0.0,33.0,Chennai,Apartment,12630000.0
1658.0,3,3.0,1,1.0,2.0,Delhi,Apartment,24040000.0
1165.0,2,1.0,1,1.0,32.0,Hyderabad,Apartment,9630000.0
2582.0,4,3.0,3,2.0,45.0,Mumbai,Villa,41440000.0
1315.0,2,1.0,1,2.0,23.0,Chennai,Apartment,13680000.0
570.0,1,1.0,1,1.0,31.0,Kolkata,Independent House,5170000.0
765.0,1,1.0,1,1.0,5.0,Chennai,Apartment,7080000.0
2549.0,4,3.0,2,1.0,0.0,Bangalore,Independent House,35420000.0
2638.0,5,5.0,1,1.0,44.0,Delhi,Villa,31000000.0
1283.0,2,2.0,1,0.0,19.0,Mumbai,Apartment,19200000.0
982.0,2,1.0,1,2.0,15.0,Delhi,Independent House,14950000.0
1356.0,2,2.0,1,2.0,11.0,Chennai,Apartment,16560000.0
2541.0,4,3.0,3,2.0,22.0,Delhi,Villa,42570000.0
1638.0,3,3.0,1,3.0,5.0,Hyderabad,Villa,20170000.0
3021.0,5,4.0,3,2.0,,Pune,Villa,34840000.0
1390.0,2,1.0,2,1.0,11.0,Mumbai,Apartment,22600000.0
1438.0,2,1.0,1,2.0,26.0,Delhi,Villa,24490000.0
2389.0,4,3.0,1,1.0,12.0,Hyderabad,Villa,29660000.0
1285.0,2,1.0,2,2.0,30.0,Bangalore,Independent House,13600000.0
2484.0,4,3.0,2,2.0,,Pune,Independent House,27240000.0
866.0,1,1.0,1,1.0,27.0,Mumbai,Apartment,11600000.0
2183.0,4,3.0,3,1.0,12.0,Hyderabad,Independent House,22370000.0
2656.0,5,4.0,2,1.0,20.0,Mumbai,Independent House,44510000.0
1807.0,3,3.0,1,1.0,12.0,Hyderabad,Apartment,18670000.0
2206.0,4,4.0,1,0.0,22.0,Chennai,Independent House,18850000.0
962.0,1,1.0,2,2.0,23.0,Bangalore,Apartment,10810000.0
2088.0,4,3.0,1,2.0,8.0,Chennai,Independent House,24270000.0
1075.0,2,2.0,1,0.0,23.0,Pune,Apartment,10170000.0
1345.0,2,1.0,3,0.0,20.0,Delhi,Independent House,18720000.0
2131.0,4,3.0,1,2.0,26.0,Pune,Villa,25010000.0
1720.0,3,3.0,1,0.0,17.0,Delhi,Apartment,23230000.0
1798.0,3,2.0,2,0.0,4.0,Bangalore,Apartment,20150000.0
756.0,1,1.0,2,1.0,45.0,Pune,Independent House,5730000.0
1374.0,2,2.0,1,0.0,36.0,Mumbai,Independent House,20320000.0
962.0,1,1.0,2,1.0,9.0,Bangalore,Apartment,11080000.0
1216.0,2,2.0,2,0.0,37.0,Bangalore,Apartment,11800000.0
1219.0,2,1.0,3,1.0,26.0,Mumbai,Independent House,22680000.0
1448.0,2,1.0,3,1.0,33.0,Mumbai,Independent House,21580000.0
1119.0,2,1.0,2,0.0,29.0,Chennai,Apartment,8340000.0
2285.0,4,3.0,1,1.0,2.0,Delhi,Apartment,32230000.0
2415.0,4,3.0,3,1.0,41.0,Kolkata,Villa,21300000.0
2607.0,4,4.0,2,1.0,10.0,Bangalore,Independent House,34670000.0
1085.0,2,1.0,2,0.0,35.0,Chennai,Apartment,8420000.0
1908.0,3,3.0,1,1.0,33.0,Bangalore,Villa,24160000.0
1452.0,2,1.0,2,0.0,45.0,Mumbai,Apartment,17630000.0
927.0,1,1.0,3,0.0,27.0,Mumbai,Independent House,16340000.0
1312.0,2,2.0,1,1.0,2.0,Bangalore,Independent House,17810000.0
1177.0,2,2.0,1,1.0,38.0,Kolkata,Apartment,7860000.0
852.0,1,1.0,2,0.0,45.0,Bangalore,Apartment,6890000.0
1293.0,2,1.0,3,0.0,25.0,Hyderabad,Independent House,11100000.0
3885.0,6,5.0,3,2.0,33.0,Chennai,Villa,58230000.0
1141.0,2,1.0,1,1.0,29.0,Bangalore,Apartment,10810000.0
1835.0,3,3.0,1,0.0,35.0,Pune,Independent House,16190000.0
1259.0,2,1.0,3,0.0,25.0,,Independent House,18080000.0
1836.0,3,2.0,1,1.0,24.0,Mumbai,Independent House,33350000.0
1386.0,2,1.0,2,1.0,39.0,Mumbai,Apartment,16050000.0
1350.0,2,1.0,1,1.0,16.0,Pune,Apartment,12750000.0
1569.0,3,3.0,2,2.0,8.0,Chennai,Independent House,19420000.0
968.0,1,1.0,2,2.0,34.0,Bangalore,Apartment,10020000.0
1841.0,3,3.0,3,0.0,37.0,Chennai,Independent House,16990000.0
1490.0,2,1.0,2,0.0,29.0,Bangalore,Apartment,13040000.0
808.0,1,1.0,1,0.0,33.0,Delhi,Apartment,8650000.0
1304.0,2,2.0,3,,40.0,Hyderabad,Independent House,11250000.0
549.0,1,1.0,2,1.0,9.0,Bangalore,Apartment,5960000.0
1552.0,3,2.0,2,0.0,29.0,Kolkata,Apartment,11560000.0
1418.0,2,1.0,3,0.0,19.0,Bangalore,Independent House,15340000.0
1527.0,3,3.0,2,0.0,5.0,Delhi,Independent House,22740000.0
2967.0,5,5.0,2,2.0,25.0,Mumbai,Villa,60980000.0
1053.0,2,2.0,1,1.0,25.0,Mumbai,Apartment,14500000.0
1237.0,2,2.0,3,1.0,45.0,Mumbai,Independent House,19220000.0
887.0,1,1.0,2,1.0,41.0,Pune,Apartment,6640000.0
950.0,1,1.0,1,0.0,,Bangalore,Apartment,9950000.0
2802.0,5,5.0,2,1.0,34.0,Delhi,Villa,39550000.0
1972.0,3,3.0,1,1.0,10.0,Chennai,Apartment,20260000.0
2091.0,4,3.0,3,1.0,34.0,Delhi,Independent House,24910000.0
3847.0,6,5.0,3,3.0,25.0,,Villa,79600000.0
1579.0,3,3.0,2,2.0,15.0,Bangalore,Independent House,19130000.0
2889.0,5,4.0,1,2.0,19.0,Pune,Villa,44970000.0
1374.0,2,1.0,2,2.0,26.0,Mumbai,Apartment,21500000.0
1759.0,3,3.0,2,1.0,28.0,Mumbai,Independent House,37560000.0
1103.0,2,1.0,2,,8.0,Mumbai,Apartment,18830000.0
2266.0,4,3.0,1,1.0,,Pune,Independent House,20040000.0
1315.0,2,2.0,1,1.0,12.0,Mumbai,Apartment,19500000.0
1075.0,2,1.0,1,1.0,,Delhi,Independent House,13350000.0
1127.0,2,1.0,3,1.0,,Mumbai,Independent House,18520000.0
611.0,1,1.0,1,2.0,15.0,Mumbai,Apartment,10790000.0
1147.0,2,1.0,2,1.0,27.0,Delhi,Apartment,16090000.0
741.0,1,1.0,2,2.0,32.0,Hyderabad,Apartment,6450000.0
1884.0,3,3.0,1,1.0,24.0,Pune,Apartment,18180000.0
2952.0,5,4.0,2,2.0,41.0,Pune,Villa,30110000.0
4093.0,6,5.0,2,2.0,17.0,Bangalore,Villa,55400000.0
1199.0,2,2.0,3,2.0,20.0,Delhi,Independent House,16880000.0
1174.0,2,2.0,2,1.0,3.0,Hyderabad,Apartment,10670000.0
1763.0,3,2.0,2,1.0,12.0,Mumbai,Apartment,36970000.0
2451.0,4,4.0,1,1.0,45.0,Delhi,Independent House,26400000.0
1901.0,3,2.0,2,1.0,16.0,Kolkata,Independent House,16580000.0
1443.0,2,2.0,1,2.0,31.0,,Independent House,20780000.0
1410.0,2,1.0,1,1.0,34.0,Kolkata,Apartment,9530000.0
1890.0,3,2.0,1,0.0,42.0,Bangalore,Independent House,15430000.0
1069.0,2,1.0,1,0.0,10.0,Mumbai,Apartment,16740000.0
1374.0,2,2.0,2,0.0,43.0,Mumbai,Apartment,16080000.0
1247.0,2,2.0,1,,0.0,Delhi,Apartment,18240000.0
1635.0,3,3.0,1,2.0,28.0,Kolkata,Apartment,12070000.0
3308.0,6,5.0,2,2.0,28.0,Bangalore,Villa,39660000.0
921.0,1,1.0,1,0.0,10.0,Delhi,Apartment,12530000.0
1204.0,2,2.0,3,1.0,16.0,Hyderabad,Villa,18030000.0
1243.0,2,1.0,3,1.0,44.0,Delhi,Independent House,13420000.0
681.0,1,1.0,1,2.0,5.0,Mumbai,Apartment,12800000.0
1877.0,3,3.0,3,0.0,9.0,Bangalore,Independent House,25010000.0
2896.0,5,5.0,1,1.0,25.0,Mumbai,Villa,71040000.0
1236.0,2,2.0,1,1.0,18.0,Mumbai,Apartment,22890000.0
1000.0,2,1.0,1,1.0,2.0,Mumbai,Apartment,21270000.0
1044.0,2,1.0,1,1.0,28.0,Delhi,Independent House,14850000.0
2668.0,5,5.0,3,3.0,6.0,Kolkata,Villa,34470000.0
1599.0,3,3.0,3,2.0,38.0,Mumbai,Independent House,24330000.0
1500.0,2,2.0,3,1.0,12.0,Bangalore,Independent House,14940000.0
3262.0,6,5.0,2,1.0,29.0,Mumbai,Villa,64780000.0
991.0,2,2.0,1,2.0,40.0,Pune,Apartment,7930000.0
2332.0,4,4.0,1,1.0,25.0,Pune,Independent House,22820000.0
2146.0,4,3.0,1,1.0,24.0,Chennai,Independent House,23910000.0
1779.0,3,2.0,3,2.0,23.0,Delhi,Independent House,24160000.0
1798.0,3,3.0,1,2.0,30.0,Kolkata,Independent House,12820000.0
2005.0,3,3.0,1,0.0,37.0,Kolkata,Independent House,13300000.0
2624.0,4,3.0,1,3.0,14.0,Chennai,Villa,38590000.0
1525.0,2,2.0,2,0.0,3.0,Mumbai,Apartment,25510000.0
2002.0,3,3.0,3,1.0,45.0,Hyderabad,Independent House,15620000.0
1169.0,2,1.0,1,0.0,4.0,Mumbai,Apartment,22750000.0
1681.0,3,2.0,1,1.0,2.0,Delhi,Apartment,22580000.0
1438.0,2,1.0,2,0.0,22.0,Delhi,Apartment,16940000.0
3492.0,6,5.0,1,1.0,25.0,Hyderabad,Villa,40430000.0
1652.0,3,3.0,2,2.0,40.0,Hyderabad,Apartment,11320000.0
2373.0,4,3.0,3,2.0,33.0,Delhi,Independent House,33750000.0
1710.0,3,3.0,3,0.0,31.0,Hyderabad,Independent House,17060000.0
1576.0,3,3.0,1,2.0,10.0,Chennai,Apartment,18920000.0
1124.0,2,1.0,1,0.0,17.0,Hyderabad,Apartment,11560000.0
1347.0,2,1.0,1,2.0,37.0,Pune,Apartment,11250000.0
1364.0,2,,1,1.0,,Bangalore,Apartment,12360000.0
912.0,1,1.0,1,,7.0,Delhi,Apartment,12480000.0
1471.0,2,2.0,2,1.0,28.0,Delhi,Apartment,19030000.0
1520.0,2,1.0,2,1.0,23.0,Chennai,Apartment,14020000.0
2161.0,4,3.0,1,1.0,31.0,Chennai,Apartment,21010000.0
1574.0,3,2.0,2,1.0,37.0,Delhi,Independent House,19250000.0
1434.0,2,1.0,1,0.0,24.0,Bangalore,Apartment,12740000.0
1720.0,3,2.0,3,0.0,34.0,Chennai,Independent House,14130000.0
1404.0,2,1.0,1,1.0,2.0,Kolkata,Apartment,13760000.0
1181.0,2,2.0,1,1.0,8.0,Hyderabad,Independent House,12710000.0
2169.0,4,3.0,2,0.0,45.0,Mumbai,Apartment,23810000.0
2018.0,3,3.0,2,,44.0,Hyderabad,Independent House,17250000.0
3147.0,5,4.0,2,3.0,18.0,Kolkata,Villa,31780000.0
2809.0,5,4.0,1,3.0,25.0,Mumbai,Villa,69260000.0
1187.0,2,2.0,2,0.0,9.0,Bangalore,Apartment,13990000.0
1364.0,2,2.0,1,0.0,10.0,Bangalore,Independent House,17110000.0
767.0,1,1.0,2,0.0,27.0,Bangalore,Apartment,7680000.0
1141.0,2,1.0,2,0.0,25.0,Delhi,Independent House,14490000.0
1201.0,2,2.0,2,0.0,10.0,Delhi,Apartment,15370000.0
1255.0,2,2.0,1,1.0,9.0,Pune,Apartment,13200000.0
1447.0,2,1.0,3,2.0,25.0,Delhi,Independent House,20040000.0
1893.0,3,3.0,1,2.0,12.0,Pune,Apartment,18910000.0
1797.0,3,3.0,3,1.0,32.0,Chennai,Independent House,17300000.0
1335.0,2,2.0,2,0.0,31.0,Kolkata,Apartment,9010000.0
1512.0,2,1.0,1,1.0,4.0,Bangalore,Apartment,15330000.0
1402.0,2,1.0,1,0.0,27.0,Chennai,Apartment,14020000.0
1046.0,2,1.0,1,1.0,29.0,Pune,Apartment,9590000.0
1314.0,2,1.0,2,1.0,25.0,Bangalore,Apartment,12570000.0
1336.0,2,2.0,1,0.0,17.0,Delhi,Apartment,16510000.0
2529.0,4,3.0,1,3.0,0.0,Bangalore,Villa,40190000.0
1098.0,2,2.0,1,1.0,26.0,Mumbai,Apartment,14360000.0
1062.0,2,2.0,2,,5.0,Mumbai,Apartment,20040000.0
1501.0,2,2.0,3,1.0,27.0,Mumbai,Independent House,27710000.0
1262.0,2,1.0,2,0.0,13.0,Kolkata,Apartment,9540000.0
766.0,1,1.0,1,2.0,13.0,Bangalore,Independent House,9770000.0
1370.0,2,1.0,2,2.0,35.0,Mumbai,Apartment,18460000.0
3199.0,6,,3,1.0,7.0,Chennai,Villa,47560000.0
2856.0,5,5.0,3,2.0,27.0,,Villa,56690000.0
4253.0,6,5.0,3,2.0,9.0,Chennai,Villa,59200000.0
711.0,1,1.0,2,0.0,24.0,Pune,Apartment,6560000.0
2247.0,4,4.0,2,2.0,23.0,Hyderabad,Independent House,21600000.0
1585.0,3,2.0,2,0.0,45.0,Delhi,Independent House,16690000.0
1498.0,2,1.0,2,0.0,12.0,Mumbai,Apartment,27090000.0
1375.0,2,1.0,2,2.0,9.0,Bangalore,Apartment,16790000.0
1129.0,2,2.0,1,2.0,29.0,Hyderabad,Apartment,9520000.0
943.0,1,1.0,2,1.0,19.0,Bangalore,Independent House,9260000.0
2761.0,5,4.0,3,2.0,43.0,Hyderabad,Villa,27290000.0
1003.0,2,1.0,2,0.0,14.0,Mumbai,Apartment,19840000.0
2103.0,4,4.0,1,1.0,34.0,Mumbai,Independent House,39310000.0
1423.0,2,1.0,1,0.0,40.0,Hyderabad,Apartment,10710000.0
1088.0,2,1.0,1,1.0,28.0,Bangalore,Apartment,11610000.0
2073.0,3,2.0,3,2.0,36.0,Bangalore,Independent House,21250000.0
809.0,1,1.0,2,0.0,0.0,Delhi,Apartment,10900000.0
1109.0,2,1.0,1,2.0,38.0,Kolkata,Apartment,7560000.0
2808.0,5,4.0,3,0.0,3.0,Bangalore,Independent House,34030000.0
997.0,2,1.0,3,2.0,43.0,Chennai,Independent House,8140000.0
1450.0,2,1.0,2,0.0,5.0,Mumbai,Apartment,28910000.0
1207.0,2,1.0,2,1.0,5.0,Mumbai,Apartment,24680000.0
1399.0,2,1.0,1,2.0,10.0,Pune,Apartment,11840000.0
1469.0,2,1.0,3,0.0,44.0,Mumbai,Independent House,21290000.0
1377.0,2,1.0,1,2.0,41.0,Pune,Apartment,10760000.0
1896.0,3,3.0,1,2.0,33.0,Bangalore,Apartment,19610000.0
1271.0,2,2.0,1,1.0,18.0,Bangalore,Apartment,14940000.0
1043.0,2,1.0,1,1.0,13.0,Pune,Apartment,10640000.0
1329.0,2,2.0,2,2.0,12.0,Mumbai,Apartment,23040000.0
1394.0,2,2.0,1,0.0,36.0,Bangalore,Independent House,12540000.0
1503.0,2,2.0,2,1.0,7.0,Mumbai,Apartment,26700000.0
1080.0,2,1.0,1,1.0,42.0,Mumbai,Apartment,14480000.0
631.0,1,1.0,2,0.0,35.0,Bangalore,Apartment,6000000.0
1692.0,3,3.0,1,0.0,20.0,Hyderabad,Independent House,16670000.0
501.0,1,1.0,2,1.0,3.0,Mumbai,Apartment,9100000.0
1298.0,2,1.0,2,0.0,26.0,Delhi,Apartment,15310000.0
1360.0,2,1.0,2,1.0,28.0,Pune,Independent House,12520000.0
2660.0,5,4.0,3,1.0,17.0,Mumbai,Independent House,53090000.0
1057.0,2,2.0,2,1.0,14.0,Delhi,Apartment,15990000.0
818.0,1,1.0,3,1.0,11.0,Mumbai,Independent House,16590000.0
